"id","chemical_name","chemical_id","protein_name","protein_id","relation_name","relation_type","relation_id","evidence_type","source_type","source_link","dikb_link"
237,ziprasidone,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_substrate_of_cyp3a4.html
238,ziprasidone,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_substrate_of_cyp3a4.html
240,ziprasidone,,cyp2c19,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_substrate_of_cyp2c19.html
244,bosentan,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/bosentan_substrate_of_oatp1b1.html
251,duloxetine,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/duloxetine_inhibits_cyp2c19.html
252,posaconazole,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/posaconazole_inhibits_cyp3a4.html
253,cotrimoxazole,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cotrimoxazole_inhibits_cyp2c9.html
254,esomeprazole,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/esomeprazole_inhibits_cyp2c19.html
256,eszopiclone,,CYP2C19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_inhibits_CYP2C19.html
257,amlodipine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/amlodipine_inhibits_cyp3a4.html
259,perphenazine,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10460810,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/perphenazine_inhibits_cyp2c19.html
260,N-desalkylquetiapine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/473a3ac4-67f4-4782-baa9-7f9bdd8761f4,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/N-desalkylquetiapine_inhibits_cyp2d6.html
263,escitalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/13bb8267-1cab-43e5-acae-55a4d957630a,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_inhibits_cyp2c9.html
264,escitalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_inhibits_cyp2c9.html
265,eszopiclone,,CYP2D6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_inhibits_CYP2D6.html
267,topiramate,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp2c9.html
268,topiramate,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/12102670,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp2c9.html
269,ranolazine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=10bd89e9-2d00-430c-8f55-81a37fed5fab,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_inhibits_cyp2d6.html
270,pazopanib,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pazopanib_inhibits_cyp3a4.html
272,clozapine,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10460810,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clozapine_inhibits_cyp2c19.html
273,cyclosporine,,oatp1b1,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cyclosporine_inhibits_oatp1b1.html
298,citalopram,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp3a4.html
274,cyclosporine,,oatp1b3,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cyclosporine_inhibits_oatp1b3.html
275,paliperidone,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2c19.html
276,S-demethylcitalopram,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-demethylcitalopram_inhibits_cyp2c19.html
277,topiramate,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp1a2.html
278,topiramate,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/12102670,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp1a2.html
279,quetiapine,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/473a3ac4-67f4-4782-baa9-7f9bdd8761f4,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_inhibits_cyp2c9.html
280,norfloxacin,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/norfloxacin_inhibits_cyp1a2.html
282,aripiprazole,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_inhibits_cyp2c19.html
283,cyclosporine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cyclosporine_inhibits_cyp3a4.html
284,imatinib,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/imatinib_inhibits_cyp3a4.html
285,captopril,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/captopril_inhibits_p-glycoprotein.html
286,boceprevir,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/boceprevir_inhibits_cyp3a4.html
288,rifampin,,oatp1b3,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rifampin_inhibits_oatp1b3.html
289,rifampin,,oatp1b1,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rifampin_inhibits_oatp1b1.html
290,citalopram,,cyp2e1,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/62f9e5da-6215-4d6d-8601-ea01ec2655ab,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp2e1.html
319,S-demethylcitalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-demethylcitalopram_inhibits_cyp2c9.html
293,S-didemethylcitalopram,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-didemethylcitalopram_inhibits_cyp1a2.html
294,sulfinpyrazone,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/sulfinpyrazone_inhibits_cyp2c9.html
295,ciprofloxacin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ciprofloxacin_inhibits_cyp3a4.html
296,etravirine,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/etravirine_inhibits_cyp2c9.html
297,citalopram,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/62f9e5da-6215-4d6d-8601-ea01ec2655ab,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp3a4.html
299,citalopram,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/10907965,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp3a4.html
303,cinacalcet,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2c9.html
304,aripiprazole,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_inhibits_cyp3a4.html
305,pantoprazole,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/15258107,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pantoprazole_inhibits_cyp2d6.html
306,escitalopram,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_inhibits_cyp1a2.html
308,venlafaxine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp2d6.html
309,topiramate,,cyp2a6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp2a6.html
310,topiramate,,cyp2a6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/12102670,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp2a6.html
314,cimetidine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cimetidine_inhibits_cyp2d6.html
315,acyclovir,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/acyclovir_inhibits_cyp1a2.html
316,R-didemethylcitalopram,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-didemethylcitalopram_inhibits_cyp1a2.html
317,cinacalcet,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2c19.html
320,erythromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/9757151,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/erythromycin_inhibits_cyp3a4.html
321,erythromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/8720318,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/erythromycin_inhibits_cyp3a4.html
322,erythromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/erythromycin_inhibits_cyp3a4.html
323,erythromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/erythromycin_inhibits_cyp3a4.html
324,R-demethylcitalopram,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-demethylcitalopram_inhibits_cyp2c19.html
325,escitalopram,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/13bb8267-1cab-43e5-acae-55a4d957630a,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_inhibits_cyp2c19.html
326,escitalopram,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_inhibits_cyp2c19.html
327,phenylpropanolamine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/phenylpropanolamine_inhibits_cyp1a2.html
328,eszopiclone,,CYP2A6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_inhibits_CYP2A6.html
329,citalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/62f9e5da-6215-4d6d-8601-ea01ec2655ab,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp2c9.html
330,citalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/9278211,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_inhibits_cyp2c9.html
331,mirtazapine,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10997935,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_inhibits_cyp2c9.html
336,capecitabine,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/capecitabine_inhibits_cyp2c9.html
337,vemurafenib,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/vemurafenib_inhibits_cyp1a2.html
338,cinacalcet,,cyp3a5,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp3a5.html
339,cinacalcet,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp3a4.html
340,cinacalcet,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp3a4.html
341,beta-hydroxy-simvastatin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/11075313,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/beta-hydroxy-simvastatin_inhibits_cyp3a4.html
342,iloperidone,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_inhibits_cyp2d6.html
343,ciprofloxacin,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c103da18-a822-4944-1bd7-8ecdb5205d69,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ciprofloxacin_inhibits_cyp1a2.html
344,ciprofloxacin,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ciprofloxacin_inhibits_cyp1a2.html
346,S-demethylcitalopram,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-demethylcitalopram_inhibits_cyp1a2.html
347,R-didemethylcitalopram,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-didemethylcitalopram_inhibits_cyp2d6.html
349,cyclosporine,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cyclosporine_inhibits_p-glycoprotein.html
