cui	eg_uri	obo
C0376628	http://dikb.org/ad#C0376628	http://purl.obolibrary.org/obo/HP_0040012
C0033074	http://dikb.org/ad#C0033074	http://purl.obolibrary.org/obo/HP_0040113
C0686347	http://dikb.org/ad#C0686347	http://purl.obolibrary.org/obo/HP_0040141
C0237849	http://dikb.org/ad#C0237849	http://purl.obolibrary.org/obo/HP_0040189
C4083076	http://dikb.org/ad#C4083076	http://purl.obolibrary.org/obo/HP_0040194
C0235546	http://dikb.org/ad#C0235546	http://purl.obolibrary.org/obo/HP_0040213
C2748055	http://dikb.org/ad#C2748055	http://purl.obolibrary.org/obo/HP_0040216
C0332183	http://dikb.org/ad#C0332183	http://purl.obolibrary.org/obo/HP_0040282
C0332196	http://dikb.org/ad#C0332196	http://purl.obolibrary.org/obo/HP_0040285
C0014173	http://dikb.org/ad#C0014173	http://purl.obolibrary.org/obo/HP_0040298
C0027794	http://dikb.org/ad#C0027794	http://purl.obolibrary.org/obo/HP_0045005
C0342892	http://dikb.org/ad#C0342892	http://purl.obolibrary.org/obo/HP_0045014
C0085136	http://dikb.org/ad#C0085136	http://purl.obolibrary.org/obo/HP_0100006
C0349604	http://dikb.org/ad#C0349604	http://purl.obolibrary.org/obo/HP_0100009
C0026650	http://dikb.org/ad#C0026650	http://purl.obolibrary.org/obo/HP_0100022
C1261473	http://dikb.org/ad#C1261473	http://purl.obolibrary.org/obo/HP_0100242
C0333463	http://dikb.org/ad#C0333463	http://purl.obolibrary.org/obo/HP_0100256
C0009324	http://dikb.org/ad#C0009324	http://purl.obolibrary.org/obo/HP_0100279
C0010346	http://dikb.org/ad#C0010346	http://purl.obolibrary.org/obo/HP_0100280
C0018946	http://dikb.org/ad#C0018946	http://purl.obolibrary.org/obo/HP_0100309
C0085200	http://dikb.org/ad#C0085200	http://purl.obolibrary.org/obo/HP_0100315
C0016412	http://dikb.org/ad#C0016412	http://purl.obolibrary.org/obo/HP_0100507
C0003969	http://dikb.org/ad#C0003969	http://purl.obolibrary.org/obo/HP_0100510
C0042870	http://dikb.org/ad#C0042870	http://purl.obolibrary.org/obo/HP_0100512
C0338656	http://dikb.org/ad#C0338656	http://purl.obolibrary.org/obo/HP_0100543
C0007282	http://dikb.org/ad#C0007282	http://purl.obolibrary.org/obo/HP_0100546
C0014118	http://dikb.org/ad#C0014118	http://purl.obolibrary.org/obo/HP_0100584
C0013537	http://dikb.org/ad#C0013537	http://purl.obolibrary.org/obo/HP_0100601
C0032914	http://dikb.org/ad#C0032914	http://purl.obolibrary.org/obo/HP_0100602
C0025874	http://dikb.org/ad#C0025874	http://purl.obolibrary.org/obo/HP_0100608
C0011854	http://dikb.org/ad#C0011854	http://purl.obolibrary.org/obo/HP_0100651
C0013384	http://dikb.org/ad#C0013384	http://purl.obolibrary.org/obo/HP_0100660
C0021125	http://dikb.org/ad#C0021125	http://purl.obolibrary.org/obo/HP_0100710
C0398623	http://dikb.org/ad#C0398623	http://purl.obolibrary.org/obo/HP_0100724
C0036341	http://dikb.org/ad#C0036341	http://purl.obolibrary.org/obo/HP_0100753
C0338831	http://dikb.org/ad#C0338831	http://purl.obolibrary.org/obo/HP_0100754
C0917801	http://dikb.org/ad#C0917801	http://purl.obolibrary.org/obo/HP_0100785
C0917799	http://dikb.org/ad#C0917799	http://purl.obolibrary.org/obo/HP_0100786
C0019270	http://dikb.org/ad#C0019270	http://purl.obolibrary.org/obo/HP_0100790
C0036690	http://dikb.org/ad#C0036690	http://purl.obolibrary.org/obo/HP_0100806
C0949059	http://dikb.org/ad#C0949059	http://purl.obolibrary.org/obo/HP_0200063
C4315130	http://dikb.org/ad#C4315130	http://purl.obolibrary.org/obo/HP_0410170
C0235430	http://dikb.org/ad#C0235430	http://purl.obolibrary.org/obo/HP_0410175
C0007273	http://dikb.org/ad#C0007273	http://purl.obolibrary.org/obo/HP_3000041
C0026809	http://dikb.org/ad#C0026809	http://purl.obolibrary.org/obo/NCBITaxon_10088
C0034721	http://dikb.org/ad#C0034721	http://purl.obolibrary.org/obo/NCBITaxon_10114
C0034693	http://dikb.org/ad#C0034693	http://purl.obolibrary.org/obo/NCBITaxon_10116
C0999699	http://dikb.org/ad#C0999699	http://purl.obolibrary.org/obo/NCBITaxon_10141
C0206679	http://dikb.org/ad#C0206679	http://purl.obolibrary.org/obo/NCBITaxon_10298
C0006024	http://dikb.org/ad#C0006024	http://purl.obolibrary.org/obo/NCBITaxon_12455
C0037973	http://dikb.org/ad#C0037973	http://purl.obolibrary.org/obo/NCBITaxon_136
C0006034	http://dikb.org/ad#C0006034	http://purl.obolibrary.org/obo/NCBITaxon_139
C0040840	http://dikb.org/ad#C0040840	http://purl.obolibrary.org/obo/NCBITaxon_160
C0684063	http://dikb.org/ad#C0684063	http://purl.obolibrary.org/obo/NCBITaxon_2759
C0013138	http://dikb.org/ad#C0013138	http://purl.obolibrary.org/obo/NCBITaxon_32281
C1262902	http://dikb.org/ad#C1262902	http://purl.obolibrary.org/obo/NCBITaxon_3847
C0024660	http://dikb.org/ad#C0024660	http://purl.obolibrary.org/obo/NCBITaxon_40674
C1145678	http://dikb.org/ad#C1145678	http://purl.obolibrary.org/obo/NCBITaxon_4113
C0315232	http://dikb.org/ad#C0315232	http://purl.obolibrary.org/obo/NCBITaxon_549
C0036025	http://dikb.org/ad#C0036025	http://purl.obolibrary.org/obo/NCBITaxon_559292
C0040557	http://dikb.org/ad#C0040557	http://purl.obolibrary.org/obo/NCBITaxon_5811
C0027581	http://dikb.org/ad#C0027581	http://purl.obolibrary.org/obo/NCBITaxon_6231
C0027581	http://dikb.org/ad#C0027581	http://purl.obolibrary.org/obo/NCBITaxon_6239
C0013138	http://dikb.org/ad#C0013138	http://purl.obolibrary.org/obo/NCBITaxon_7215
C0013139	http://dikb.org/ad#C0013139	http://purl.obolibrary.org/obo/NCBITaxon_7227
C0323351	http://dikb.org/ad#C0323351	http://purl.obolibrary.org/obo/NCBITaxon_7460
C0042567	http://dikb.org/ad#C0042567	http://purl.obolibrary.org/obo/NCBITaxon_7742
C0043457	http://dikb.org/ad#C0043457	http://purl.obolibrary.org/obo/NCBITaxon_7955
C0085504	http://dikb.org/ad#C0085504	http://purl.obolibrary.org/obo/NCBITaxon_83558
C0026809	http://dikb.org/ad#C0026809	http://purl.obolibrary.org/obo/NCBITaxon_862507
C0033147	http://dikb.org/ad#C0033147	http://purl.obolibrary.org/obo/NCBITaxon_9443
C0026447	http://dikb.org/ad#C0026447	http://purl.obolibrary.org/obo/NCBITaxon_9479
C0026447	http://dikb.org/ad#C0026447	http://purl.obolibrary.org/obo/NCBITaxon_9527
C0024398	http://dikb.org/ad#C0024398	http://purl.obolibrary.org/obo/NCBITaxon_9539
C0024399	http://dikb.org/ad#C0024399	http://purl.obolibrary.org/obo/NCBITaxon_9541
C0024400	http://dikb.org/ad#C0024400	http://purl.obolibrary.org/obo/NCBITaxon_9544
C0324855	http://dikb.org/ad#C0324855	http://purl.obolibrary.org/obo/NCBITaxon_9597
C0008111	http://dikb.org/ad#C0008111	http://purl.obolibrary.org/obo/NCBITaxon_9598
C0012984	http://dikb.org/ad#C0012984	http://purl.obolibrary.org/obo/NCBITaxon_9615
C0007450	http://dikb.org/ad#C0007450	http://purl.obolibrary.org/obo/NCBITaxon_9685
C0039005	http://dikb.org/ad#C0039005	http://purl.obolibrary.org/obo/NCBITaxon_9823
C0007452	http://dikb.org/ad#C0007452	http://purl.obolibrary.org/obo/NCBITaxon_9913
C1510458	http://dikb.org/ad#C1510458	http://purl.obolibrary.org/obo/NCBITaxon_9925
C1123019	http://dikb.org/ad#C1123019	http://purl.obolibrary.org/obo/NCBITaxon_9940
C0035804	http://dikb.org/ad#C0035804	http://purl.obolibrary.org/obo/NCBITaxon_9989
C1705178	http://dikb.org/ad#C1705178	http://purl.obolibrary.org/obo/NCBITaxon_order
C0025932	http://dikb.org/ad#C0025932	http://purl.obolibrary.org/obo/NCIT_C14239
C0034760	http://dikb.org/ad#C0034760	http://purl.obolibrary.org/obo/OBI_0000086
C0332306	http://dikb.org/ad#C0332306	http://purl.obolibrary.org/obo/PATO_0000001
C0870809	http://dikb.org/ad#C0870809	http://purl.obolibrary.org/obo/PATO_0000050
C0332437	http://dikb.org/ad#C0332437	http://purl.obolibrary.org/obo/PATO_0000051
C0348078	http://dikb.org/ad#C0348078	http://purl.obolibrary.org/obo/PATO_0000052
C0456389	http://dikb.org/ad#C0456389	http://purl.obolibrary.org/obo/PATO_0000117
C0678594	http://dikb.org/ad#C0678594	http://purl.obolibrary.org/obo/PATO_0000141
C1510992	http://dikb.org/ad#C1510992	http://purl.obolibrary.org/obo/PATO_0000461
C0700321	http://dikb.org/ad#C0700321	http://purl.obolibrary.org/obo/PATO_0000587
C0443348	http://dikb.org/ad#C0443348	http://purl.obolibrary.org/obo/PATO_0000719
C0029053	http://dikb.org/ad#C0029053	http://purl.obolibrary.org/obo/PATO_0000963
C0522503	http://dikb.org/ad#C0522503	http://purl.obolibrary.org/obo/PATO_0000964
C0013682	http://dikb.org/ad#C0013682	http://purl.obolibrary.org/obo/PATO_0001029
C0205132	http://dikb.org/ad#C0205132	http://purl.obolibrary.org/obo/PATO_0001199
C0242808	http://dikb.org/ad#C0242808	http://purl.obolibrary.org/obo/PATO_0001543
C0205286	http://dikb.org/ad#C0205286	http://purl.obolibrary.org/obo/PATO_0001701
C1510827	http://dikb.org/ad#C1510827	http://purl.obolibrary.org/obo/PATO_0002070
C0010461	http://dikb.org/ad#C0010461	http://purl.obolibrary.org/obo/PRO_000015399
C1530423	http://dikb.org/ad#C1530423	http://purl.obolibrary.org/obo/PR_000000090
C1539478	http://dikb.org/ad#C1539478	http://purl.obolibrary.org/obo/PR_000000095
C1366765	http://dikb.org/ad#C1366765	http://purl.obolibrary.org/obo/PR_000000104
C1335858	http://dikb.org/ad#C1335858	http://purl.obolibrary.org/obo/PR_000000133
C0812246	http://dikb.org/ad#C0812246	http://purl.obolibrary.org/obo/PR_000000134
C0527443	http://dikb.org/ad#C0527443	http://purl.obolibrary.org/obo/PR_000000164
C1709634	http://dikb.org/ad#C1709634	http://purl.obolibrary.org/obo/PR_000000230
C1709634	http://dikb.org/ad#C1709634	http://purl.obolibrary.org/obo/PR_000000291
C1334468	http://dikb.org/ad#C1334468	http://purl.obolibrary.org/obo/PR_000000364
C0919432	http://dikb.org/ad#C0919432	http://purl.obolibrary.org/obo/PR_000000365
C1332710	http://dikb.org/ad#C1332710	http://purl.obolibrary.org/obo/PR_000001003
C1332714	http://dikb.org/ad#C1332714	http://purl.obolibrary.org/obo/PR_000001004
C1870006	http://dikb.org/ad#C1870006	http://purl.obolibrary.org/obo/PR_000001006
C1701032	http://dikb.org/ad#C1701032	http://purl.obolibrary.org/obo/PR_000001012
C0384648	http://dikb.org/ad#C0384648	http://purl.obolibrary.org/obo/PR_000001092
C1415223	http://dikb.org/ad#C1415223	http://purl.obolibrary.org/obo/PR_000001111
C1413555	http://dikb.org/ad#C1413555	http://purl.obolibrary.org/obo/PR_000001126
C0021753	http://dikb.org/ad#C0021753	http://purl.obolibrary.org/obo/PR_000001136
C0754727	http://dikb.org/ad#C0754727	http://purl.obolibrary.org/obo/PR_000001153
C1336636	http://dikb.org/ad#C1336636	http://purl.obolibrary.org/obo/PR_000001155
C1308398	http://dikb.org/ad#C1308398	http://purl.obolibrary.org/obo/PR_000001156
C0058698	http://dikb.org/ad#C0058698	http://purl.obolibrary.org/obo/PR_000001177
C1529457	http://dikb.org/ad#C1529457	http://purl.obolibrary.org/obo/PR_000001179
C1420566	http://dikb.org/ad#C1420566	http://purl.obolibrary.org/obo/PR_000001246
C0723595	http://dikb.org/ad#C0723595	http://purl.obolibrary.org/obo/PR_000001279
C0062503	http://dikb.org/ad#C0062503	http://purl.obolibrary.org/obo/PR_000001307
C0021761	http://dikb.org/ad#C0021761	http://purl.obolibrary.org/obo/PR_000001317
C1452534	http://dikb.org/ad#C1452534	http://purl.obolibrary.org/obo/PR_000001322
C0009552	http://dikb.org/ad#C0009552	http://purl.obolibrary.org/obo/PR_000001337
C1449195	http://dikb.org/ad#C1449195	http://purl.obolibrary.org/obo/PR_000001339
C1099914	http://dikb.org/ad#C1099914	http://purl.obolibrary.org/obo/PR_000001369
C0254610	http://dikb.org/ad#C0254610	http://purl.obolibrary.org/obo/PR_000001373
C3849701	http://dikb.org/ad#C3849701	http://purl.obolibrary.org/obo/PR_000001376
C0021757	http://dikb.org/ad#C0021757	http://purl.obolibrary.org/obo/PR_000001387
C0021760	http://dikb.org/ad#C0021760	http://purl.obolibrary.org/obo/PR_000001393
C1698756	http://dikb.org/ad#C1698756	http://purl.obolibrary.org/obo/PR_000001395
C1435659	http://dikb.org/ad#C1435659	http://purl.obolibrary.org/obo/PR_000001405
C2742136	http://dikb.org/ad#C2742136	http://purl.obolibrary.org/obo/PR_000001415
C1097812	http://dikb.org/ad#C1097812	http://purl.obolibrary.org/obo/PR_000001426
C0134835	http://dikb.org/ad#C0134835	http://purl.obolibrary.org/obo/PR_000001432
C0042172	http://dikb.org/ad#C0042172	http://purl.obolibrary.org/obo/PR_000001447
C0527057	http://dikb.org/ad#C0527057	http://purl.obolibrary.org/obo/PR_000001450
C0017040	http://dikb.org/ad#C0017040	http://purl.obolibrary.org/obo/PR_000001458
C0085295	http://dikb.org/ad#C0085295	http://purl.obolibrary.org/obo/PR_000001471
C1417449	http://dikb.org/ad#C1417449	http://purl.obolibrary.org/obo/PR_000001609
C1418858	http://dikb.org/ad#C1418858	http://purl.obolibrary.org/obo/PR_000001623
C1449326	http://dikb.org/ad#C1449326	http://purl.obolibrary.org/obo/PR_000001779
C1420192	http://dikb.org/ad#C1420192	http://purl.obolibrary.org/obo/PR_000001851
C0385463	http://dikb.org/ad#C0385463	http://purl.obolibrary.org/obo/PR_000001875
C1612111	http://dikb.org/ad#C1612111	http://purl.obolibrary.org/obo/PR_000001890
C1439292	http://dikb.org/ad#C1439292	http://purl.obolibrary.org/obo/PR_000001892
C3491277	http://dikb.org/ad#C3491277	http://purl.obolibrary.org/obo/PR_000001892
C3887624	http://dikb.org/ad#C3887624	http://purl.obolibrary.org/obo/PR_000001898
C0669372	http://dikb.org/ad#C0669372	http://purl.obolibrary.org/obo/PR_000001901
C3887682	http://dikb.org/ad#C3887682	http://purl.obolibrary.org/obo/PR_000001905
C0218227	http://dikb.org/ad#C0218227	http://purl.obolibrary.org/obo/PR_000001939
C4048299	http://dikb.org/ad#C4048299	http://purl.obolibrary.org/obo/PR_000001940
C0667477	http://dikb.org/ad#C0667477	http://purl.obolibrary.org/obo/PR_000001954
C0078056	http://dikb.org/ad#C0078056	http://purl.obolibrary.org/obo/PR_000001970
C0674299	http://dikb.org/ad#C0674299	http://purl.obolibrary.org/obo/PR_000001994
C0538075	http://dikb.org/ad#C0538075	http://purl.obolibrary.org/obo/PR_000001996
C0122020	http://dikb.org/ad#C0122020	http://purl.obolibrary.org/obo/PR_000002017
C0054943	http://dikb.org/ad#C0054943	http://purl.obolibrary.org/obo/PR_000002031
C1416788	http://dikb.org/ad#C1416788	http://purl.obolibrary.org/obo/PR_000002060
C1416790	http://dikb.org/ad#C1416790	http://purl.obolibrary.org/obo/PR_000002061
C3540678	http://dikb.org/ad#C3540678	http://purl.obolibrary.org/obo/PR_000002076
C1432814	http://dikb.org/ad#C1432814	http://purl.obolibrary.org/obo/PR_000002087
C0253050	http://dikb.org/ad#C0253050	http://purl.obolibrary.org/obo/PR_000002089
C1436337	http://dikb.org/ad#C1436337	http://purl.obolibrary.org/obo/PR_000002094
C1452369	http://dikb.org/ad#C1452369	http://purl.obolibrary.org/obo/PR_000002104
C1143949	http://dikb.org/ad#C1143949	http://purl.obolibrary.org/obo/PR_000002106
C1567665	http://dikb.org/ad#C1567665	http://purl.obolibrary.org/obo/PR_000002111
C1334306	http://dikb.org/ad#C1334306	http://purl.obolibrary.org/obo/PR_000002112
C3849882	http://dikb.org/ad#C3849882	http://purl.obolibrary.org/obo/PR_000002112
C0128897	http://dikb.org/ad#C0128897	http://purl.obolibrary.org/obo/PR_000002122
C1449159	http://dikb.org/ad#C1449159	http://purl.obolibrary.org/obo/PR_000002122
C1429582	http://dikb.org/ad#C1429582	http://purl.obolibrary.org/obo/PR_000002124
C0285558	http://dikb.org/ad#C0285558	http://purl.obolibrary.org/obo/PR_000002190
C0219474	http://dikb.org/ad#C0219474	http://purl.obolibrary.org/obo/PR_000002193
C1367731	http://dikb.org/ad#C1367731	http://purl.obolibrary.org/obo/PR_000002206
C0534519	http://dikb.org/ad#C0534519	http://purl.obolibrary.org/obo/PR_000002309
C0020746	http://dikb.org/ad#C0020746	http://purl.obolibrary.org/obo/PR_000002309
C0291573	http://dikb.org/ad#C0291573	http://purl.obolibrary.org/obo/PR_000002312
C1437927	http://dikb.org/ad#C1437927	http://purl.obolibrary.org/obo/PR_000002313
C0537969	http://dikb.org/ad#C0537969	http://purl.obolibrary.org/obo/PR_000002316
C1567180	http://dikb.org/ad#C1567180	http://purl.obolibrary.org/obo/PR_000002318
C1426584	http://dikb.org/ad#C1426584	http://purl.obolibrary.org/obo/PR_000002321
C1565434	http://dikb.org/ad#C1565434	http://purl.obolibrary.org/obo/PR_000003030
C0146283	http://dikb.org/ad#C0146283	http://purl.obolibrary.org/obo/PR_000003035
C1307407	http://dikb.org/ad#C1307407	http://purl.obolibrary.org/obo/PR_000003041
C1456380	http://dikb.org/ad#C1456380	http://purl.obolibrary.org/obo/PR_000003107
C0287990	http://dikb.org/ad#C0287990	http://purl.obolibrary.org/obo/PR_000003137
C1527865	http://dikb.org/ad#C1527865	http://purl.obolibrary.org/obo/PR_000003198
C0021699	http://dikb.org/ad#C0021699	http://purl.obolibrary.org/obo/PR_000003230
C0140080	http://dikb.org/ad#C0140080	http://purl.obolibrary.org/obo/PR_000003273
C1420506	http://dikb.org/ad#C1420506	http://purl.obolibrary.org/obo/PR_000003317
C0919489	http://dikb.org/ad#C0919489	http://purl.obolibrary.org/obo/PR_000003428
C1415382	http://dikb.org/ad#C1415382	http://purl.obolibrary.org/obo/PR_000003472
C1313497	http://dikb.org/ad#C1313497	http://purl.obolibrary.org/obo/PR_000003502
C0175648	http://dikb.org/ad#C0175648	http://purl.obolibrary.org/obo/PR_000003610
C0960880	http://dikb.org/ad#C0960880	http://purl.obolibrary.org/obo/PR_000003622
C0001044	http://dikb.org/ad#C0001044	http://purl.obolibrary.org/obo/PR_000003626
C1740167	http://dikb.org/ad#C1740167	http://purl.obolibrary.org/obo/PR_000003650
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_000003761
C0389071	http://dikb.org/ad#C0389071	http://purl.obolibrary.org/obo/PR_000003777
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_000003828
C3812151	http://dikb.org/ad#C3812151	http://purl.obolibrary.org/obo/PR_000003828
C1412284	http://dikb.org/ad#C1412284	http://purl.obolibrary.org/obo/PR_000003842
C0003017	http://dikb.org/ad#C0003017	http://purl.obolibrary.org/obo/PR_000003847
C1412299	http://dikb.org/ad#C1412299	http://purl.obolibrary.org/obo/PR_000003866
C0001497	http://dikb.org/ad#C0001497	http://purl.obolibrary.org/obo/PR_000003878
C1436327	http://dikb.org/ad#C1436327	http://purl.obolibrary.org/obo/PR_000003901
C0036773	http://dikb.org/ad#C0036773	http://purl.obolibrary.org/obo/PR_000003918
C0003693	http://dikb.org/ad#C0003693	http://purl.obolibrary.org/obo/PR_000003961
C0051844	http://dikb.org/ad#C0051844	http://purl.obolibrary.org/obo/PR_000004020
C1447285	http://dikb.org/ad#C1447285	http://purl.obolibrary.org/obo/PR_000004065
C1412417	http://dikb.org/ad#C1412417	http://purl.obolibrary.org/obo/PR_000004071
C0140145	http://dikb.org/ad#C0140145	http://purl.obolibrary.org/obo/PR_000004127
C0085201	http://dikb.org/ad#C0085201	http://purl.obolibrary.org/obo/PR_000004140
C1412469	http://dikb.org/ad#C1412469	http://purl.obolibrary.org/obo/PR_000004142
C0205666	http://dikb.org/ad#C0205666	http://purl.obolibrary.org/obo/PR_000004145
C0052189	http://dikb.org/ad#C0052189	http://purl.obolibrary.org/obo/PR_000004150
C0052191	http://dikb.org/ad#C0052191	http://purl.obolibrary.org/obo/PR_000004152
C1412480	http://dikb.org/ad#C1412480	http://purl.obolibrary.org/obo/PR_000004154
C0003595	http://dikb.org/ad#C0003595	http://purl.obolibrary.org/obo/PR_000004155
C1412484	http://dikb.org/ad#C1412484	http://purl.obolibrary.org/obo/PR_000004157
C0085151	http://dikb.org/ad#C0085151	http://purl.obolibrary.org/obo/PR_000004168
C0611285	http://dikb.org/ad#C0611285	http://purl.obolibrary.org/obo/PR_000004168
C0109329	http://dikb.org/ad#C0109329	http://purl.obolibrary.org/obo/PR_000004177
C0292777	http://dikb.org/ad#C0292777	http://purl.obolibrary.org/obo/PR_000004184
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_000004196
C1412501	http://dikb.org/ad#C1412501	http://purl.obolibrary.org/obo/PR_000004196
C1337094	http://dikb.org/ad#C1337094	http://purl.obolibrary.org/obo/PR_000004268
C2000891	http://dikb.org/ad#C2000891	http://purl.obolibrary.org/obo/PR_000004336
C1570403	http://dikb.org/ad#C1570403	http://purl.obolibrary.org/obo/PR_000004337
C1570167	http://dikb.org/ad#C1570167	http://purl.obolibrary.org/obo/PR_000004405
C3711796	http://dikb.org/ad#C3711796	http://purl.obolibrary.org/obo/PR_000004427
C0018440	http://dikb.org/ad#C0018440	http://purl.obolibrary.org/obo/PR_000004434
C0018440	http://dikb.org/ad#C0018440	http://purl.obolibrary.org/obo/PR_000004451
C1569775	http://dikb.org/ad#C1569775	http://purl.obolibrary.org/obo/PR_000004615
C1451357	http://dikb.org/ad#C1451357	http://purl.obolibrary.org/obo/PR_000004676
C0728810	http://dikb.org/ad#C0728810	http://purl.obolibrary.org/obo/PR_000004685
